stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
722020,12839,1975,06,19,82.6,24,73.9,24,1020.2,24,1019.9,24,9.9,24,8.2,24,17.1,999.9,87.1,,77.0,,0.67,B,999.9,0,1,0,0,0,0
722020,12839,1975,06,20,79.9,24,73.7,24,1018.7,24,1018.4,24,9.2,24,6.6,24,14.0,999.9,87.1,,77.0,,0.12,B,999.9,0,1,0,0,1,0
722020,12839,1975,06,21,78.5,24,72.5,24,1016.4,24,1016.1,24,9.2,24,6.4,24,13.0,999.9,86.0,,73.9,,0.04,A,999.9,0,1,0,0,1,0
722020,12839,1975,06,22,76.6,24,72.8,24,1017.7,24,1017.4,24,9.3,24,5.6,24,14.0,999.9,86.0,,73.0,,2.05,C,999.9,0,1,0,0,1,0
722020,12839,1975,06,23,78.3,24,72.4,24,1019.5,24,1019.2,24,9.9,24,6.0,24,14.0,999.9,82.9,,73.0,,0.06,B,999.9,0,0,0,0,0,0
722020,12839,1975,06,24,80.1,24,73.0,24,1020.9,24,1020.6,24,9.5,24,5.0,24,15.0,999.9,86.0,,73.0,,99.99,,999.9,0,1,0,0,1,0
722020,12839,1975,06,25,79.0,24,73.2,24,1018.9,24,1018.5,24,9.9,24,5.3,24,12.0,999.9,87.1,*,73.9,,0.87,A,999.9,0,1,0,0,0,0
722020,12839,1975,06,26,77.1,24,73.4,24,1016.3,24,1015.9,24,9.6,24,5.3,24,11.1,999.9,87.1,,73.9,,0.43,B,999.9,0,1,0,0,1,0
722020,12839,1975,06,27,79.0,24,73.5,24,1015.7,24,1015.4,24,9.4,24,4.8,24,11.1,999.9,86.0,,75.0,,99.99,,999.9,0,1,0,0,1,0
722020,12839,1975,06,28,80.0,24,72.7,24,1017.1,24,1016.8,24,9.3,24,4.6,24,10.9,999.9,88.0,*,75.0,,0.02,A,999.9,0,1,0,0,1,0
722020,12839,1975,06,29,80.5,24,73.0,24,1017.8,24,1017.6,24,9.1,24,4.6,24,12.8,999.9,89.1,*,75.0,,99.99,,999.9,0,1,0,0,1,0
722020,12839,1975,06,30,79.2,24,73.0,24,1016.4,24,1016.1,24,8.4,24,4.3,24,14.0,999.9,89.1,,75.0,,1.34,A,999.9,0,1,0,0,1,0
722020,12839,1975,07,01,77.7,24,72.8,24,1017.3,24,1017.0,24,8.8,24,7.4,24,28.0,42.0,88.0,,71.1,*,0.04,G,999.9,0,1,0,0,1,0
722020,12839,1975,07,02,75.0,24,71.4,24,1019.6,24,1019.2,24,8.7,24,6.4,24,13.0,999.9,84.9,,71.1,,0.12,G,999.9,0,1,0,0,1,0
722020,12839,1975,07,03,78.4,24,72.6,24,1019.8,24,1019.5,24,8.3,24,5.3,24,10.1,999.9,84.0,*,72.0,,0.0,G,999.9,0,1,0,0,1,0
722020,12839,1975,07,04,78.2,24,72.5,24,1018.5,24,1018.2,24,7.7,24,4.6,24,14.0,25.8,88.0,,72.0,*,99.99,,999.9,1,1,0,0,1,0
722020,12839,1975,07,05,78.4,24,71.9,24,1016.7,24,1016.5,24,9.2,24,6.0,24,12.0,999.9,88.0,,72.0,,2.01,B,999.9,0,1,0,0,1,0
722020,12839,1975,07,06,79.7,24,73.3,24,1016.8,24,1016.5,24,7.7,24,5.2,24,11.1,999.9,88.0,,73.0,,0.12,C,999.9,0,1,0,0,1,0
722020,12839,1975,07,07,81.7,24,73.6,24,1017.1,24,1016.8,24,8.5,24,5.1,24,11.1,999.9,89.1,*,75.9,,99.99,,999.9,0,1,0,0,1,0
722020,12839,1975,07,08,81.7,24,73.9,24,1016.9,24,1016.7,24,7.9,24,5.1,24,11.1,999.9,89.1,,75.9,,0.2,A,999.9,0,1,0,0,1,0
722020,12839,1975,07,09,81.9,24,74.1,24,1017.8,24,1017.5,24,8.7,24,5.4,24,13.0,999.9,87.1,*,77.0,,0.0,B,999.9,0,1,0,0,1,0
722020,12839,1975,07,10,80.7,24,73.4,24,1018.1,24,1017.7,24,8.9,24,5.2,24,15.0,999.9,87.1,,77.0,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,07,11,80.4,24,73.7,24,1016.9,24,1016.7,24,8.9,24,6.9,24,27.0,35.9,90.0,,77.0,,0.0,A,999.9,0,1,0,0,0,0
722020,12839,1975,07,12,78.0,24,72.2,24,1016.4,24,1016.1,24,8.4,24,4.6,24,8.0,999.9,90.0,,73.9,,0.02,G,999.9,0,1,0,0,1,0
722020,12839,1975,07,13,79.2,24,72.4,24,1016.8,24,1016.5,24,9.0,24,5.6,24,15.0,999.9,84.9,*,73.0,,0.0,G,999.9,0,1,0,0,0,0
722020,12839,1975,07,14,79.8,24,72.2,24,1017.8,24,1017.5,24,9.0,24,9.4,24,20.0,999.9,84.9,,73.0,,0.41,C,999.9,0,1,0,0,1,0
722020,12839,1975,07,15,81.0,24,72.7,24,1018.2,24,1017.9,24,8.9,24,9.2,24,15.9,22.9,87.1,*,73.0,,0.12,C,999.9,0,1,0,0,0,0
722020,12839,1975,07,16,82.8,24,72.9,24,1019.5,24,1019.2,24,9.4,24,10.2,24,17.1,999.9,87.1,,75.9,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,17,81.5,24,72.9,24,1020.2,24,1019.9,24,9.3,24,7.4,24,13.0,999.9,87.1,,75.0,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,07,18,78.2,24,73.3,24,1019.0,24,1018.7,24,8.9,24,5.8,24,14.0,999.9,86.0,,75.0,,0.02,G,999.9,0,1,0,0,0,0
722020,12839,1975,07,19,80.2,24,73.9,24,1017.7,24,1017.5,24,9.5,24,7.4,24,13.0,999.9,87.1,*,73.9,,0.0,G,999.9,0,1,0,0,1,0
722020,12839,1975,07,20,83.2,24,74.8,24,1017.7,24,1017.4,24,9.5,24,7.9,24,15.0,999.9,88.0,*,73.9,,0.01,G,999.9,0,0,0,0,0,0
722020,12839,1975,07,21,82.9,24,74.3,24,1017.9,24,1017.6,24,9.9,24,6.7,24,12.0,999.9,88.0,,77.0,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,07,22,82.9,24,74.6,24,1017.9,24,1017.6,24,9.9,24,7.0,24,15.0,999.9,88.0,,77.0,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,07,23,83.6,24,74.1,24,1017.9,24,1017.6,24,9.1,24,8.6,24,18.1,999.9,87.1,,77.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,24,83.7,24,72.1,24,1017.4,24,1017.2,24,9.8,24,8.9,24,15.0,999.9,88.0,,77.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,25,81.8,24,73.0,24,1016.8,24,1016.5,24,9.4,24,5.6,24,15.0,999.9,88.0,,77.0,,0.59,A,999.9,0,1,0,0,1,0
722020,12839,1975,07,26,82.6,24,73.4,24,1017.6,24,1017.3,24,9.9,24,4.6,24,14.0,999.9,88.0,,77.0,,0.24,B,999.9,0,0,0,0,0,0
722020,12839,1975,07,27,81.8,24,72.8,24,1017.1,24,1016.8,24,9.9,24,5.3,24,11.1,999.9,88.0,,75.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,28,83.7,24,73.4,24,1016.0,24,1015.7,24,9.9,24,6.6,24,12.0,999.9,90.0,*,75.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,29,84.2,24,74.7,24,1017.1,24,1016.8,24,9.9,24,5.0,24,19.0,999.9,90.0,,79.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,30,80.6,24,72.6,24,1018.0,24,1017.7,24,9.9,24,8.7,24,13.0,999.9,90.0,,75.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,07,31,83.0,24,73.1,24,1018.4,24,1018.1,24,8.7,24,11.4,24,19.0,999.9,88.0,,75.0,,0.04,C,999.9,0,1,0,0,0,0
722020,12839,1975,08,01,79.3,24,73.2,24,1019.0,24,1018.7,24,8.1,24,7.1,24,11.1,999.9,87.1,,73.9,*,0.63,D,999.9,0,1,0,0,1,0
722020,12839,1975,08,02,81.2,24,74.6,24,1017.4,24,1017.2,24,9.2,24,7.6,24,20.0,999.9,88.0,,73.9,,0.37,B,999.9,0,1,0,0,1,0
722020,12839,1975,08,03,80.5,24,75.1,24,1016.8,24,1016.6,24,9.6,24,6.7,24,15.9,23.9,88.0,,75.0,,0.16,G,999.9,0,1,0,0,1,0
722020,12839,1975,08,04,83.3,24,76.7,24,1018.1,24,1017.8,24,9.9,24,6.4,24,12.0,999.9,99.0,,75.0,,0.04,G,999.9,0,1,0,0,1,0
722020,12839,1975,08,05,83.3,24,75.8,24,1017.8,24,1017.5,24,9.8,24,7.5,24,12.0,999.9,88.0,,78.1,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,08,06,83.5,24,74.5,24,1016.7,24,1016.3,24,9.9,24,7.5,24,12.0,999.9,88.0,,77.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,08,07,83.6,24,74.8,24,1017.1,24,1016.8,24,9.8,24,7.5,24,13.0,999.9,88.0,,77.0,,0.02,B,999.9,0,1,0,0,1,0
722020,12839,1975,08,08,81.5,24,73.9,24,1019.1,24,1018.8,24,9.2,24,9.3,24,14.0,21.0,88.0,,75.0,,0.43,B,999.9,0,1,0,0,1,0
722020,12839,1975,08,09,84.2,24,76.9,24,1020.3,24,1020.1,24,8.0,24,12.1,24,18.1,999.9,89.1,*,75.0,,0.0,A,999.9,0,1,0,0,0,0
722020,12839,1975,08,10,84.3,24,76.5,24,1019.8,24,1019.6,24,7.7,24,12.7,24,17.1,999.9,89.1,,81.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,08,11,84.7,24,76.3,24,1019.3,24,1019.0,24,8.9,24,10.2,24,14.0,999.9,89.1,*,81.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,08,12,83.9,24,76.0,24,1019.3,24,1019.0,24,9.5,24,6.9,24,12.0,999.9,89.1,,81.0,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,08,13,80.0,24,74.0,24,1019.1,24,1018.8,24,8.7,24,5.9,24,12.0,999.9,89.1,,73.9,,1.18,A,999.9,0,1,0,0,1,0
722020,12839,1975,08,14,80.7,24,75.5,24,1019.0,24,1018.8,24,9.4,24,6.4,24,18.8,999.9,88.0,*,73.9,,0.59,C,999.9,0,1,0,0,1,0
722020,12839,1975,08,15,83.8,24,76.3,24,1018.7,24,1018.4,24,9.4,24,8.3,24,13.0,999.9,88.0,,75.9,,0.08,A,999.9,0,1,0,0,0,0
722020,12839,1975,08,16,84.4,24,76.2,24,1019.2,24,1018.9,24,9.4,24,8.4,24,13.0,999.9,89.1,*,79.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,08,17,84.9,24,77.3,24,1019.0,24,1018.8,24,9.9,24,7.5,24,13.0,999.9,90.0,*,79.0,,0.04,A,999.9,0,1,0,0,0,0
722020,12839,1975,08,18,84.2,24,77.1,24,1018.6,24,1018.4,24,9.9,24,6.6,24,10.1,999.9,90.0,,78.1,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,08,19,82.6,24,76.8,24,1018.7,24,1018.3,24,9.9,24,5.4,24,10.1,999.9,90.0,,78.1,,0.94,A,999.9,0,1,0,0,1,0
722020,12839,1975,08,20,81.8,24,75.9,24,1018.7,24,1018.4,24,9.4,24,4.0,24,12.0,999.9,87.1,*,77.0,,0.0,B,999.9,0,0,0,0,0,0
722020,12839,1975,08,21,80.7,24,74.1,24,1020.3,24,1020.1,24,9.2,24,7.6,24,17.1,999.9,87.1,,75.9,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,08,22,83.2,24,77.1,24,1020.8,24,1020.5,24,9.9,24,10.7,24,15.9,999.9,88.0,*,75.9,,0.2,C,999.9,0,0,0,0,1,0
722020,12839,1975,08,23,84.4,24,77.4,24,1020.7,24,1020.4,24,9.9,24,11.7,24,17.1,18.8,88.0,,77.0,,0.24,A,999.9,0,0,0,0,0,0
722020,12839,1975,08,24,82.8,24,77.7,24,1019.0,24,1018.7,24,9.7,24,10.3,24,16.9,999.9,88.0,,79.0,*,0.16,B,999.9,0,1,0,0,0,0
722020,12839,1975,08,25,82.7,24,76.9,24,1017.2,24,1016.9,24,9.9,24,8.5,24,15.0,999.9,87.1,,75.9,,0.12,A,999.9,0,0,0,0,0,0
722020,12839,1975,08,26,82.8,24,77.7,24,1017.3,24,1017.0,24,8.5,24,9.8,24,17.9,30.9,88.0,,75.9,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,08,27,81.7,24,77.2,24,1018.9,24,1018.6,24,5.8,24,8.5,24,13.0,999.9,88.0,,79.0,,0.24,C,999.9,0,1,0,0,1,0
722020,12839,1975,08,28,82.6,24,76.4,24,1017.9,24,1017.6,24,7.0,24,9.3,24,15.0,999.9,87.1,*,77.0,,0.08,G,999.9,0,0,0,0,0,0
722020,12839,1975,08,29,82.2,24,76.7,24,1016.0,24,1015.7,24,8.5,24,7.2,24,15.9,999.9,87.1,,77.0,,0.0,G,999.9,0,1,0,0,1,0
722020,12839,1975,08,30,79.4,24,75.4,24,1015.7,24,1015.4,24,8.3,24,5.0,24,12.0,999.9,88.0,,75.9,,99.99,,999.9,0,1,0,0,1,0
722020,12839,1975,08,31,79.9,24,75.5,24,1015.7,24,1015.5,24,9.7,24,5.3,24,13.0,999.9,88.0,,75.0,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,09,01,80.1,24,75.9,24,1014.7,24,1014.5,24,9.9,24,4.8,24,17.1,999.9,87.1,,75.0,,0.04,A,999.9,0,1,0,0,1,0
722020,12839,1975,09,02,80.2,24,74.7,24,1014.6,24,1014.4,24,9.9,24,6.1,24,14.0,999.9,87.1,*,75.0,,0.0,A,999.9,0,0,0,0,0,0
722020,12839,1975,09,03,80.2,24,74.6,24,1016.2,24,1015.9,24,9.9,24,7.4,24,14.0,999.9,87.1,,75.0,,0.24,B,999.9,0,1,0,0,1,0
722020,12839,1975,09,04,82.9,24,77.1,24,1017.3,24,1017.0,24,9.9,24,8.8,24,16.9,999.9,87.1,,75.0,,0.0,A,999.9,0,0,0,0,0,0
722020,12839,1975,09,05,82.7,24,76.5,24,1017.5,24,1017.2,24,9.0,24,9.7,24,15.9,999.9,87.1,*,77.0,,0.16,G,999.9,0,1,0,0,1,0
722020,12839,1975,09,06,82.7,24,75.0,24,1016.5,24,1016.2,24,9.4,24,8.5,24,14.0,999.9,88.0,,75.9,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,09,07,80.9,24,77.0,24,1016.5,24,1016.2,24,9.2,24,10.3,24,17.1,24.9,89.1,,75.0,,0.17,C,999.9,0,1,0,0,1,0
722020,12839,1975,09,08,81.2,24,77.4,24,1018.8,24,1018.5,24,9.2,24,10.2,24,18.1,21.0,87.1,*,75.0,,0.75,C,999.9,0,1,0,0,1,0
722020,12839,1975,09,09,83.2,24,77.5,24,1020.5,24,1020.3,24,9.4,24,9.0,24,14.0,999.9,87.1,,75.9,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,09,10,80.5,24,77.3,24,1019.1,24,1018.8,24,8.6,24,7.7,24,19.8,999.9,87.1,,77.0,*,0.35,A,999.9,0,1,0,0,1,0
722020,12839,1975,09,11,79.5,24,74.6,24,1017.6,24,1017.3,24,8.6,24,7.2,24,15.0,999.9,87.1,*,75.9,,0.33,D,999.9,0,1,0,0,1,0
722020,12839,1975,09,12,82.1,24,73.0,24,1016.1,24,1015.9,24,9.5,24,6.6,24,14.0,999.9,87.1,,75.9,,0.0,I,999.9,1,0,0,0,0,0
722020,12839,1975,09,13,81.0,24,72.9,24,1015.8,24,1015.5,24,9.5,24,6.3,24,10.1,999.9,88.0,,75.0,,0.0,I,999.9,1,0,0,0,0,0
722020,12839,1975,09,14,81.8,24,72.8,24,1016.9,24,1016.6,24,9.3,24,6.7,24,12.0,999.9,88.0,,75.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,09,15,79.4,24,71.4,24,1017.9,24,1017.6,24,10.1,24,7.0,24,17.1,999.9,90.0,*,73.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,09,16,85.5,24,72.5,24,1017.1,24,1016.8,24,10.7,24,6.2,24,13.0,999.9,91.0,*,73.0,,0.0,A,999.9,0,0,0,0,0,0
722020,12839,1975,09,17,84.6,24,73.7,24,1014.5,24,1014.3,24,10.0,24,8.5,24,18.8,999.9,91.9,,80.1,,99.99,,999.9,0,1,0,0,1,0
722020,12839,1975,09,18,83.3,24,73.2,24,1013.3,24,1013.0,24,9.9,24,9.4,24,15.0,999.9,91.0,,78.1,,0.0,A,999.9,0,1,0,0,1,0
722020,12839,1975,09,19,83.1,24,75.0,24,1013.5,24,1013.2,24,8.4,24,14.7,24,26.0,32.8,91.0,,75.9,,0.31,G,999.9,0,1,0,0,1,0
722020,12839,1975,09,20,83.5,24,75.3,24,1013.9,24,1013.7,24,9.7,24,14.0,24,17.1,19.8,90.0,,75.9,,0.0,G,999.9,0,0,0,0,1,0
722020,12839,1975,09,21,83.8,24,75.0,24,1014.0,24,1013.7,24,9.9,24,11.7,24,15.9,999.9,90.0,*,80.1,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,09,22,82.2,24,74.8,24,1012.5,24,1012.2,24,9.9,24,9.4,24,14.0,999.9,90.0,,79.0,,0.06,C,999.9,0,0,0,0,0,0
722020,12839,1975,09,23,83.6,24,74.3,24,1012.3,24,1012.1,24,10.3,24,9.7,24,14.0,18.8,89.1,*,79.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,09,24,80.4,24,74.0,24,1014.0,24,1013.8,24,9.1,24,6.0,24,11.1,999.9,89.1,,75.9,*,0.12,A,999.9,0,1,0,0,1,0
722020,12839,1975,09,25,78.8,24,73.3,24,1014.7,24,1014.4,24,8.1,24,5.7,24,15.0,22.9,86.0,,75.0,,1.02,G,999.9,0,1,0,0,1,0
722020,12839,1975,09,26,77.1,24,73.3,24,1014.5,24,1014.2,24,7.6,24,5.3,24,10.1,999.9,84.9,,73.9,*,0.0,G,999.9,1,1,0,0,1,0
722020,12839,1975,09,27,79.7,24,72.5,24,1014.8,24,1014.5,24,7.5,23,5.0,24,8.9,999.9,87.1,*,73.9,,0.08,A,999.9,1,0,0,0,0,0
722020,12839,1975,09,28,81.7,24,73.8,24,1015.8,24,1015.5,24,9.4,24,6.4,24,15.9,999.9,87.1,,75.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,09,29,79.9,24,72.1,24,1017.0,24,1016.8,24,10.1,24,5.6,24,12.0,999.9,87.1,,75.0,,0.08,G,999.9,0,1,0,0,1,0
722020,12839,1975,09,30,79.2,24,71.5,24,1016.7,24,1016.5,24,9.9,24,6.9,24,15.9,999.9,87.1,,73.9,,0.0,G,999.9,0,1,0,0,1,0
722020,12839,1975,10,01,79.7,24,73.3,24,1015.6,24,1015.3,24,9.3,24,4.8,24,8.9,999.9,87.1,*,73.9,,0.16,B,999.9,0,1,0,0,1,0
722020,12839,1975,10,02,78.7,24,72.9,24,1017.2,24,1016.9,24,8.8,24,5.7,24,20.0,999.9,87.1,,75.0,,0.12,B,999.9,0,1,0,0,1,0
722020,12839,1975,10,03,79.9,24,72.8,24,1019.8,24,1019.4,24,9.4,24,6.1,24,12.0,999.9,88.0,*,73.0,,0.75,G,999.9,0,0,0,0,1,0
722020,12839,1975,10,04,79.9,24,71.0,24,1020.0,24,1019.7,24,9.3,24,9.9,24,15.0,16.9,88.0,,73.0,,0.16,G,999.9,0,1,0,0,1,0
722020,12839,1975,10,05,83.1,24,72.3,24,1018.6,24,1018.3,24,9.9,24,10.6,24,18.1,999.9,87.1,*,73.0,,0.12,G,999.9,0,0,0,0,0,0
722020,12839,1975,10,06,82.8,24,73.0,24,1017.9,24,1017.6,24,11.1,24,10.8,24,25.8,999.9,87.1,,78.1,,0.01,G,999.9,0,1,0,0,0,0
722020,12839,1975,10,07,82.5,24,72.4,24,1017.6,24,1017.3,24,9.9,24,10.0,24,15.0,999.9,88.0,*,78.1,,0.08,G,999.9,0,0,0,0,0,0
722020,12839,1975,10,08,82.7,24,73.6,24,1018.0,24,1017.7,24,9.9,24,10.7,24,15.9,999.9,88.0,,78.1,,0.02,G,999.9,0,1,0,0,0,0
722020,12839,1975,10,09,83.8,24,73.6,24,1019.7,24,1019.4,24,9.9,24,9.0,24,12.0,999.9,88.0,,79.0,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,10,10,81.2,24,72.2,24,1018.8,24,1018.5,24,9.9,24,7.7,24,15.0,999.9,88.0,,75.9,,0.01,G,999.9,0,0,0,0,0,0
722020,12839,1975,10,11,80.9,24,69.5,24,1017.5,24,1017.2,24,9.4,24,8.9,24,14.0,999.9,86.0,,73.9,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,10,12,80.4,24,66.3,24,1017.6,24,1017.3,24,8.9,24,9.7,24,15.9,999.9,86.0,,73.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,10,13,80.3,24,68.3,24,1017.9,24,1017.6,24,9.4,24,9.4,24,14.0,999.9,86.0,,73.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,10,14,82.0,24,70.2,24,1018.3,24,1018.0,24,9.9,24,12.9,24,19.0,999.9,86.0,,73.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,10,15,81.4,24,69.7,24,1017.7,24,1017.4,24,9.9,24,12.6,24,17.1,999.9,86.0,,79.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,10,16,80.6,24,71.5,24,1015.9,24,1015.7,24,9.5,24,9.9,24,15.9,999.9,84.9,,75.9,,0.28,B,999.9,0,1,0,0,0,0
722020,12839,1975,10,17,81.8,24,71.8,24,1013.3,24,1013.0,24,9.9,24,9.2,24,15.9,999.9,84.9,,75.9,,0.0,A,999.9,0,0,0,0,0,0
722020,12839,1975,10,18,77.6,24,72.2,24,1011.9,24,1011.6,24,8.9,24,5.6,24,15.9,999.9,86.0,,73.9,,1.26,B,999.9,0,1,0,0,1,0
722020,12839,1975,10,19,75.9,24,71.7,24,1014.2,24,1013.9,24,7.4,24,4.4,24,8.9,999.9,80.1,,73.0,,1.63,C,999.9,0,1,0,0,0,0
722020,12839,1975,10,20,76.2,24,68.1,24,1016.5,24,1016.2,24,8.5,24,6.8,24,13.0,999.9,82.0,*,70.0,,0.0,I,999.9,1,0,0,0,0,0
722020,12839,1975,10,21,74.7,24,67.0,24,1016.7,24,1016.4,24,8.9,24,11.3,24,18.1,999.9,82.9,,70.0,,0.2,A,999.9,0,1,0,0,0,0
722020,12839,1975,10,22,72.1,24,65.9,24,1014.5,24,1014.2,24,8.3,24,7.8,24,14.0,999.9,81.0,,68.0,,1.46,B,999.9,0,1,0,0,1,0
722020,12839,1975,10,23,73.3,24,66.3,24,1014.3,24,1014.0,24,8.5,24,6.5,24,10.1,999.9,82.0,*,68.0,,0.0,B,999.9,0,1,0,0,0,0
722020,12839,1975,10,24,74.3,24,65.4,24,1014.7,24,1014.4,24,8.7,24,7.2,24,15.0,999.9,82.0,,66.9,,0.01,G,999.9,1,0,0,0,0,0
722020,12839,1975,10,25,74.8,24,65.8,24,1015.8,24,1015.5,24,8.9,24,6.5,24,11.1,999.9,82.9,*,66.9,,0.0,G,999.9,1,0,0,0,0,0
722020,12839,1975,10,26,75.4,24,67.0,24,1015.9,24,1015.6,24,9.3,24,5.3,24,8.9,999.9,82.9,,66.9,,0.0,I,999.9,1,0,0,0,0,0
722020,12839,1975,10,27,78.5,24,71.3,24,1015.3,24,1015.0,24,10.1,24,8.0,24,14.0,999.9,84.0,*,66.9,,0.0,A,999.9,0,1,0,0,0,0
722020,12839,1975,10,28,80.3,24,73.8,24,1016.3,24,1015.9,24,9.4,24,11.1,24,15.0,999.9,84.0,,72.0,,0.02,B,999.9,0,1,0,0,0,0
722020,12839,1975,10,29,79.0,24,73.0,24,1016.5,24,1016.2,24,9.5,24,7.5,24,14.0,999.9,84.9,,73.9,*,0.04,A,999.9,0,1,0,0,0,0
722020,12839,1975,10,30,75.4,24,70.2,24,1015.3,24,1015.0,24,8.3,24,8.4,24,15.9,999.9,82.9,,71.1,,0.04,G,999.9,0,1,0,0,0,0
722020,12839,1975,10,31,76.4,24,67.3,24,1016.4,24,1016.1,24,8.5,24,13.8,24,22.9,32.8,82.0,,71.1,,0.0,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,01,76.4,24,61.5,24,1018.8,24,1018.5,24,9.7,24,17.4,24,21.0,26.8,81.0,,73.9,,0.08,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,02,78.4,24,64.8,24,1018.6,24,1018.3,24,9.9,24,14.9,24,22.0,999.9,82.9,,73.9,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,11,03,77.1,24,70.2,24,1017.9,24,1017.7,24,9.0,24,13.9,24,20.0,999.9,82.9,,75.0,,0.08,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,04,79.0,24,72.1,24,1018.0,24,1017.7,24,9.8,24,11.6,24,17.1,999.9,84.0,*,75.0,,0.0,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,05,78.8,24,70.4,24,1019.4,24,1019.1,24,8.9,24,11.5,24,17.1,999.9,84.0,,75.0,,0.2,G,999.9,0,0,0,0,0,0
722020,12839,1975,11,06,78.5,24,69.3,24,1018.2,24,1017.9,24,9.9,24,9.2,24,14.0,999.9,84.0,,72.0,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,11,07,79.5,24,69.6,24,1017.1,24,1016.8,24,9.9,24,12.2,24,18.1,999.9,82.9,,72.0,,0.04,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,08,77.3,24,70.0,24,1016.4,24,1016.0,24,9.4,24,10.2,24,15.9,999.9,82.0,,72.0,,0.0,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,09,79.2,24,69.6,24,1015.6,24,1015.3,24,9.8,24,12.2,24,17.1,999.9,82.0,,72.0,,0.02,A,999.9,0,1,0,0,0,0
722020,12839,1975,11,10,78.8,24,70.5,24,1015.4,24,1015.1,24,9.7,24,12.6,24,18.1,999.9,82.9,*,75.9,,0.08,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,11,78.4,24,70.8,24,1015.4,24,1015.1,24,9.9,24,10.7,24,19.0,999.9,82.9,,75.0,,0.12,G,999.9,0,1,0,0,0,0
722020,12839,1975,11,12,78.1,24,68.7,24,1014.2,24,1013.8,24,9.9,24,9.2,24,17.1,999.9,82.9,,73.0,,0.0,G,999.9,0,0,0,0,0,0
722020,12839,1975,11,13,75.5,24,69.2,24,1011.4,24,1011.1,24,8.4,24,10.2,24,20.0,999.9,82.0,,68.0,*,0.16,B,999.9,0,1,0,0,0,0
722020,12839,1975,11,14,56.9,24,41.0,24,1018.6,24,1018.3,24,9.9,24,15.0,24,21.0,25.8,78.1,,50.0,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,11,15,54.6,24,41.8,24,1022.2,24,1022.0,24,9.9,24,7.9,24,13.0,999.9,70.0,*,44.1,,0.0,I,999.9,0,0,0,0,0,0
722020,12839,1975,11,16,64.5,24,54.8,24,1020.2,24,1020.0,24,9.9,24,9.3,24,15.9,999.9,75.0,*,44.1,,0.0,I,999.9,0,0,0,0,0,0
